linear	0.0	1	0	0.0	0.0
linear	0.0	1	0	0.05	0.05
linear	0.0	1	0	0.1	0.1
linear	0.0	1	0	0.15	0.15
linear	0.0	1	0	0.2	0.2
linear	0.0	1	0	0.25	0.25
linear	0.0	1	0	0.3	0.3
linear	0.0	1	0	0.35	0.35
linear	0.0	1	0	0.4	0.4
linear	0.0	1	0	0.45	0.45
linear	0.0	1	0	0.5	0.5
linear	0.0	1	0	0.55	0.55
linear	0.0	1	0	0.6	0.6
linear	0.0	1	0	0.65	0.65
linear	0.0	1	0	0.7	0.7
linear	0.0	1	0	0.75	0.75
linear	0.0	1	0	0.8	0.8
linear	0.0	1	0	0.85	0.85
linear	0.0	1	0	0.9	0.9
linear	0.0	1	0	0.95	0.95
linear	0.0	1	0	1.0	1.0
linear	0.0	2	0	0.0	0.0
linear	0.0	2	0	0.05	0.05
linear	0.0	2	0	0.1	0.1
linear	0.0	2	0	0.15	0.15
linear	0.0	2	0	0.2	0.2
linear	0.0	2	0	0.25	0.25
linear	0.0	2	0	0.3	0.3
linear	0.0	2	0	0.35	0.35
linear	0.0	2	0	0.4	0.4
linear	0.0	2	0	0.45	0.45
linear	0.0	2	0	0.5	0.5
linear	0.0	2	0	0.55	0.55
linear	0.0	2	0	0.6	0.6
linear	0.0	2	0	0.65	0.65
linear	0.0	2	0	0.7	0.7
linear	0.0	2	0	0.75	0.75
linear	0.0	2	0	0.8	0.8
linear	0.0	2	0	0.85	0.85
linear	0.0	2	0	0.9	0.9
linear	0.0	2	0	0.95	0.95
linear	0.0	2	0	1.0	1.0
linear	0.0	2	1	0.0	0.0
linear	0.0	2	1	0.05	0.05
linear	0.0	2	1	0.1	0.1
linear	0.0	2	1	0.15	0.15
linear	0.0	2	1	0.2	0.2
linear	0.0	2	1	0.25	0.25
linear	0.0	2	1	0.3	0.3
linear	0.0	2	1	0.35	0.35
linear	0.0	2	1	0.4	0.4
linear	0.0	2	1	0.45	0.45
linear	0.0	2	1	0.5	0.5
linear	0.0	2	1	0.55	0.55
linear	0.0	2	1	0.6	0.6
linear	0.0	2	1	0.65	0.65
linear	0.0	2	1	0.7	0.7
linear	0.0	2	1	0.75	0.75
linear	0.0	2	1	0.8	0.8
linear	0.0	2	1	0.85	0.85
linear	0.0	2	1	0.9	0.9
linear	0.0	2	1	0.95	0.95
linear	0.0	2	1	1.0	1.0
linear	0.0	3	0	0.0	0.0
linear	0.0	3	0	0.05	0.05
linear	0.0	3	0	0.1	0.1
linear	0.0	3	0	0.15	0.15
linear	0.0	3	0	0.2	0.2
linear	0.0	3	0	0.25	0.25
linear	0.0	3	0	0.3	0.3
linear	0.0	3	0	0.35	0.35
linear	0.0	3	0	0.4	0.4
linear	0.0	3	0	0.45	0.45
linear	0.0	3	0	0.5	0.5
linear	0.0	3	0	0.55	0.55
linear	0.0	3	0	0.6	0.6
linear	0.0	3	0	0.65	0.65
linear	0.0	3	0	0.7	0.7
linear	0.0	3	0	0.75	0.75
linear	0.0	3	0	0.8	0.8
linear	0.0	3	0	0.85	0.85
linear	0.0	3	0	0.9	0.9
linear	0.0	3	0	0.95	0.95
linear	0.0	3	0	1.0	1.0
linear	0.0	3	1	0.0	0.0
linear	0.0	3	1	0.05	0.05
linear	0.0	3	1	0.1	0.1
linear	0.0	3	1	0.15	0.15
linear	0.0	3	1	0.2	0.2
linear	0.0	3	1	0.25	0.25
linear	0.0	3	1	0.3	0.3
linear	0.0	3	1	0.35	0.35
linear	0.0	3	1	0.4	0.4
linear	0.0	3	1	0.45	0.45
linear	0.0	3	1	0.5	0.5
linear	0.0	3	1	0.55	0.55
linear	0.0	3	1	0.6	0.6
linear	0.0	3	1	0.65	0.65
linear	0.0	3	1	0.7	0.7
linear	0.0	3	1	0.75	0.75
linear	0.0	3	1	0.8	0.8
linear	0.0	3	1	0.85	0.85
linear	0.0	3	1	0.9	0.9
linear	0.0	3	1	0.95	0.95
linear	0.0	3	1	1.0	1.0
linear	0.0	3	2	0.0	0.0
linear	0.0	3	2	0.05	0.05
linear	0.0	3	2	0.1	0.1
linear	0.0	3	2	0.15	0.15
linear	0.0	3	2	0.2	0.2
linear	0.0	3	2	0.25	0.25
linear	0.0	3	2	0.3	0.3
linear	0.0	3	2	0.35	0.35
linear	0.0	3	2	0.4	0.4
linear	0.0	3	2	0.45	0.45
linear	0.0	3	2	0.5	0.5
linear	0.0	3	2	0.55	0.55
linear	0.0	3	2	0.6	0.6
linear	0.0	3	2	0.65	0.65
linear	0.0	3	2	0.7	0.7
linear	0.0	3	2	0.75	0.75
linear	0.0	3	2	0.8	0.8
linear	0.0	3	2	0.85	0.85
linear	0.0	3	2	0.9	0.9
linear	0.0	3	2	0.95	0.95
linear	0.0	3	2	1.0	1.0
linear	0.0	7	0	0.0	0.0
linear	0.0	7	0	0.05	0.05
linear	0.0	7	0	0.1	0.1
linear	0.0	7	0	0.15	0.15
linear	0.0	7	0	0.2	0.2
linear	0.0	7	0	0.25	0.25
linear	0.0	7	0	0.3	0.3
linear	0.0	7	0	0.35	0.35
linear	0.0	7	0	0.4	0.4
linear	0.0	7	0	0.45	0.45
linear	0.0	7	0	0.5	0.5
linear	0.0	7	0	0.55	0.55
linear	0.0	7	0	0.6	0.6
linear	0.0	7	0	0.65	0.65
linear	0.0	7	0	0.7	0.7
linear	0.0	7	0	0.75	0.75
linear	0.0	7	0	0.8	0.8
linear	0.0	7	0	0.85	0.85
linear	0.0	7	0	0.9	0.9
linear	0.0	7	0	0.95	0.95
linear	0.0	7	0	1.0	1.0
linear	0.0	7	1	0.0	0.0
linear	0.0	7	1	0.05	0.05
linear	0.0	7	1	0.1	0.1
linear	0.0	7	1	0.15	0.15
linear	0.0	7	1	0.2	0.2
linear	0.0	7	1	0.25	0.25
linear	0.0	7	1	0.3	0.3
linear	0.0	7	1	0.35	0.35
linear	0.0	7	1	0.4	0.4
linear	0.0	7	1	0.45	0.45
linear	0.0	7	1	0.5	0.5
linear	0.0	7	1	0.55	0.55
linear	0.0	7	1	0.6	0.6
linear	0.0	7	1	0.65	0.65
linear	0.0	7	1	0.7	0.7
linear	0.0	7	1	0.75	0.75
linear	0.0	7	1	0.8	0.8
linear	0.0	7	1	0.85	0.85
linear	0.0	7	1	0.9	0.9
linear	0.0	7	1	0.95	0.95
linear	0.0	7	1	1.0	1.0
linear	0.0	7	3	0.0	0.0
linear	0.0	7	3	0.05	0.05
linear	0.0	7	3	0.1	0.1
linear	0.0	7	3	0.15	0.15
linear	0.0	7	3	0.2	0.2
linear	0.0	7	3	0.25	0.25
linear	0.0	7	3	0.3	0.3
linear	0.0	7	3	0.35	0.35
linear	0.0	7	3	0.4	0.4
linear	0.0	7	3	0.45	0.45
linear	0.0	7	3	0.5	0.5
linear	0.0	7	3	0.55	0.55
linear	0.0	7	3	0.6	0.6
linear	0.0	7	3	0.65	0.65
linear	0.0	7	3	0.7	0.7
linear	0.0	7	3	0.75	0.75
linear	0.0	7	3	0.8	0.8
linear	0.0	7	3	0.85	0.85
linear	0.0	7	3	0.9	0.9
linear	0.0	7	3	0.95	0.95
linear	0.0	7	3	1.0	1.0
linear	0.0	7	6	0.0	0.0
linear	0.0	7	6	0.05	0.05
linear	0.0	7	6	0.1	0.1
linear	0.0	7	6	0.15	0.15
linear	0.0	7	6	0.2	0.2
linear	0.0	7	6	0.25	0.25
linear	0.0	7	6	0.3	0.3
linear	0.0	7	6	0.35	0.35
linear	0.0	7	6	0.4	0.4
linear	0.0	7	6	0.45	0.45
linear	0.0	7	6	0.5	0.5
linear	0.0	7	6	0.55	0.55
linear	0.0	7	6	0.6	0.6
linear	0.0	7	6	0.65	0.65
linear	0.0	7	6	0.7	0.7
linear	0.0	7	6	0.75	0.75
linear	0.0	7	6	0.8	0.8
linear	0.0	7	6	0.85	0.85
linear	0.0	7	6	0.9	0.9
linear	0.0	7	6	0.95	0.95
linear	0.0	7	6	1.0	1.0
linear	0.0	25	0	0.0	0.0
linear	0.0	25	0	0.05	0.05
linear	0.0	25	0	0.1	0.1
linear	0.0	25	0	0.15	0.15
linear	0.0	25	0	0.2	0.2
linear	0.0	25	0	0.25	0.25
linear	0.0	25	0	0.3	0.3
linear	0.0	25	0	0.35	0.35
linear	0.0	25	0	0.4	0.4
linear	0.0	25	0	0.45	0.45
linear	0.0	25	0	0.5	0.5
linear	0.0	25	0	0.55	0.55
linear	0.0	25	0	0.6	0.6
linear	0.0	25	0	0.65	0.65
linear	0.0	25	0	0.7	0.7
linear	0.0	25	0	0.75	0.75
linear	0.0	25	0	0.8	0.8
linear	0.0	25	0	0.85	0.85
linear	0.0	25	0	0.9	0.9
